Cells,Energy,Value,Error
PF_coil_2,3.166,5.87709e-13,0.0543
PF_coil_2,3.329,5.84228e-13,0.057
PF_coil_2,3.679,9.18133e-13,0.0464
PF_coil_2,4.066,6.70898e-13,0.0519
PF_coil_2,4.493,6.35508e-13,0.0569
PF_coil_2,4.724,2.75223e-13,0.0811
PF_coil_2,4.966,2.84e-13,0.0797
PF_coil_2,5.22,2.12644e-13,0.0838
PF_coil_2,5.488,2.28867e-13,0.092
PF_coil_2,5.77,2.10661e-13,0.0841
PF_coil_2,6.065,2.01935e-13,0.0873
PF_coil_2,6.376,2.3034e-13,0.0942
PF_coil_2,6.592,1.15502e-13,0.1273
PF_coil_2,6.703,4.84994e-14,0.1738
PF_coil_2,7.047,1.38475e-13,0.113
PF_coil_2,7.408,1.53151e-13,0.101
PF_coil_2,7.788,1.53155e-13,0.1042
PF_coil_2,8.187,1.62764e-13,0.113
PF_coil_2,8.607,2.03635e-13,0.0952
PF_coil_2,9.048,2.17212e-13,0.0984
PF_coil_2,9.512,1.63358e-13,0.1028
PF_coil_2,10.0,1.97095e-13,0.1051
PF_coil_2,10.51,1.55604e-13,0.1049
PF_coil_2,11.05,2.09692e-13,0.0937
PF_coil_2,11.62,2.07684e-13,0.0949
PF_coil_2,12.21,2.95444e-13,0.0793
PF_coil_2,12.52,2.0599e-13,0.1
PF_coil_2,12.84,1.83721e-13,0.1051
PF_coil_2,13.5,8.94482e-13,0.0544
PF_coil_2,13.84,3.09876e-13,0.0788
PF_coil_2,14.19,1.40066e-13,0.1175
PF_coil_2,14.55,0.0,0.0
PF_coil_2,14.92,0.0,0.0
PF_coil_2,15.68,0.0,0.0
PF_coil_2,16.49,0.0,0.0
PF_coil_2,16.9,0.0,0.0
PF_coil_2,17.33,0.0,0.0
PF_coil_2,19.64,0.0,0.0
PF_coil_3,1e-07,9.89752e-11,0.0033
PF_coil_3,4.14e-07,3.35717e-10,0.0022
PF_coil_3,5.316e-07,1.02253e-10,0.003
PF_coil_3,6.826e-07,1.18877e-10,0.0028
PF_coil_3,8.764e-07,1.35809e-10,0.0026
PF_coil_3,1.125e-06,1.53224e-10,0.0025
PF_coil_3,1.445e-06,1.72567e-10,0.0024
PF_coil_3,1.855e-06,1.90534e-10,0.0023
PF_coil_3,2.382e-06,2.08952e-10,0.0022
PF_coil_3,3.059e-06,2.27013e-10,0.0021
PF_coil_3,3.928e-06,2.44559e-10,0.0021
PF_coil_3,5.043e-06,2.61921e-10,0.002
PF_coil_3,6.476e-06,2.78707e-10,0.002
PF_coil_3,8.315e-06,2.93862e-10,0.002
PF_coil_3,1.068e-05,3.10189e-10,0.0019
PF_coil_3,1.371e-05,3.19339e-10,0.0019
PF_coil_3,1.76e-05,3.33175e-10,0.0019
PF_coil_3,2.26e-05,3.42649e-10,0.0019
PF_coil_3,2.902e-05,3.49909e-10,0.0019
PF_coil_3,3.727e-05,3.53134e-10,0.0019
PF_coil_3,4.785e-05,3.44256e-10,0.0019
PF_coil_3,6.144e-05,4.04014e-10,0.0019
PF_coil_3,7.889e-05,4.1021e-10,0.0019
PF_coil_3,0.0001013,4.1709e-10,0.0019
PF_coil_3,0.0001301,4.1691e-10,0.0018
PF_coil_3,0.000167,4.14199e-10,0.0019
PF_coil_3,0.0002145,4.43366e-10,0.0018
PF_coil_3,0.0002754,4.72739e-10,0.0018
PF_coil_3,0.0003536,3.26793e-10,0.0018
PF_coil_3,0.000454,3.73929e-10,0.0019
PF_coil_3,0.0005829,4.36306e-10,0.0019
PF_coil_3,0.0007485,5.12969e-10,0.0018
PF_coil_3,0.0009611,5.56308e-10,0.0018
PF_coil_3,0.001234,5.30154e-10,0.0018
PF_coil_3,0.001585,6.65885e-10,0.0017
PF_coil_3,0.002035,6.77089e-10,0.0016
PF_coil_3,0.002249,1.299e-10,0.002
PF_coil_3,0.002485,1.66561e-10,0.002
PF_coil_3,0.002613,6.09608e-11,0.0026
PF_coil_3,0.002747,7.73703e-11,0.0026
PF_coil_3,0.003035,2.31023e-10,0.0021
PF_coil_3,0.003355,2.56218e-10,0.0021
PF_coil_3,0.003707,2.61301e-10,0.002
PF_coil_3,0.004307,3.26992e-10,0.0019
PF_coil_3,0.005531,5.67096e-10,0.0017
PF_coil_3,0.007102,5.94974e-10,0.0017
PF_coil_3,0.009119,4.41589e-10,0.0017
PF_coil_3,0.01059,3.44698e-10,0.002
PF_coil_3,0.01171,2.64129e-10,0.0021
PF_coil_3,0.01503,6.56314e-10,0.0018
PF_coil_3,0.0193,6.0116e-10,0.0018
PF_coil_3,0.02187,4.15271e-10,0.0021
PF_coil_3,0.02358,3.18875e-10,0.0023
PF_coil_3,0.02418,1.33129e-10,0.0031
PF_coil_3,0.02479,1.70368e-10,0.003
PF_coil_3,0.02606,1.9487e-10,0.0024
PF_coil_3,0.027,1.04646e-10,0.0028
PF_coil_3,0.0285,5.14461e-11,0.0025
PF_coil_3,0.03183,1.83292e-10,0.0022
PF_coil_3,0.03431,1.94104e-10,0.0024
PF_coil_3,0.04087,5.22188e-10,0.002
PF_coil_3,0.04631,4.53181e-10,0.0021
PF_coil_3,0.05248,4.67105e-10,0.002
PF_coil_3,0.05656,2.37322e-10,0.0023
PF_coil_3,0.06738,6.87362e-10,0.0019
PF_coil_3,0.07202,3.40208e-10,0.0023
PF_coil_3,0.0795,3.90238e-10,0.0021
PF_coil_3,0.0825,2.09986e-10,0.0027
PF_coil_3,0.08652,1.17508e-10,0.0027
PF_coil_3,0.09804,4.7105e-10,0.002
PF_coil_3,0.1111,4.94246e-10,0.002
PF_coil_3,0.1168,2.67265e-10,0.0025
PF_coil_3,0.1228,3.02246e-10,0.0025
PF_coil_3,0.1291,3.07426e-10,0.0024
PF_coil_3,0.1357,3.48155e-10,0.0024
PF_coil_3,0.1426,1.87632e-10,0.0026
PF_coil_3,0.15,1.67081e-10,0.0027
PF_coil_3,0.1576,2.3362e-10,0.0026
PF_coil_3,0.1657,2.49629e-10,0.0026
PF_coil_3,0.1742,2.32092e-10,0.0026
PF_coil_3,0.1832,2.92444e-10,0.0025
PF_coil_3,0.1925,2.01358e-10,0.0028
PF_coil_3,0.2024,1.94383e-10,0.0027
PF_coil_3,0.2128,2.30512e-10,0.0026
PF_coil_3,0.2237,2.48336e-10,0.0026
PF_coil_3,0.2352,2.55901e-10,0.0026
PF_coil_3,0.2472,2.61196e-10,0.0026
PF_coil_3,0.2732,6.20336e-10,0.0021
PF_coil_3,0.2872,2.44453e-10,0.0027
PF_coil_3,0.2945,1.40303e-10,0.0034
PF_coil_3,0.2972,6.2648e-11,0.0051
PF_coil_3,0.2985,2.93503e-11,0.0071
PF_coil_3,0.302,8.42324e-11,0.0045
PF_coil_3,0.3337,5.34002e-10,0.0022
PF_coil_3,0.3688,5.24388e-10,0.0023
PF_coil_3,0.3877,2.41479e-10,0.003
PF_coil_3,0.4076,1.71599e-10,0.0031
PF_coil_3,0.4505,3.59896e-10,0.0025
PF_coil_3,0.4979,4.35195e-10,0.0025
PF_coil_3,0.5234,2.39078e-10,0.0031
PF_coil_3,0.5502,2.40822e-10,0.0031
PF_coil_3,0.5784,2.57401e-10,0.0031
PF_coil_3,0.6081,2.78548e-10,0.0032
PF_coil_3,0.6393,2.29963e-10,0.0034
PF_coil_3,0.6721,2.08121e-10,0.0036
PF_coil_3,0.7065,1.86174e-10,0.0038
PF_coil_3,0.7427,1.47434e-10,0.0042
PF_coil_3,0.7808,1.17275e-10,0.0045
PF_coil_3,0.8209,1.19248e-10,0.0045
PF_coil_3,0.8629,1.18858e-10,0.0048
PF_coil_3,0.9072,1.01672e-10,0.0051
PF_coil_3,0.9617,1.1624e-10,0.0051
PF_coil_3,1.003,5.99512e-11,0.0062
PF_coil_3,1.108,1.4931e-10,0.0048
PF_coil_3,1.165,7.37197e-11,0.0063
PF_coil_3,1.225,6.64304e-11,0.0067
PF_coil_3,1.287,4.66177e-11,0.0075
PF_coil_3,1.353,4.4685e-11,0.0078
PF_coil_3,1.423,4.16028e-11,0.0084
PF_coil_3,1.496,3.10472e-11,0.0092
PF_coil_3,1.572,2.89791e-11,0.0096
PF_coil_3,1.653,2.903e-11,0.0097
PF_coil_3,1.738,2.90524e-11,0.01
PF_coil_3,1.827,2.46875e-11,0.0108
PF_coil_3,1.921,1.90801e-11,0.0119
PF_coil_3,2.019,1.72734e-11,0.0124
PF_coil_3,2.122,1.57282e-11,0.0128
PF_coil_3,2.231,1.55723e-11,0.0132
PF_coil_3,2.307,1.00609e-11,0.0161
PF_coil_3,2.346,4.53974e-12,0.0224
PF_coil_3,2.365,2.51932e-12,0.0299
PF_coil_3,2.385,2.49568e-12,0.0291
PF_coil_3,2.466,7.81926e-12,0.0175
PF_coil_3,2.592,1.02157e-11,0.0157
PF_coil_3,2.725,1.02334e-11,0.0159
PF_coil_3,2.865,8.90979e-12,0.0168
PF_coil_3,3.012,8.27463e-12,0.0177
PF_coil_3,3.166,7.05757e-12,0.0191
PF_coil_3,3.329,6.75465e-12,0.0197
PF_coil_3,3.679,1.11886e-11,0.0159
PF_coil_3,4.066,8.94212e-12,0.0176
PF_coil_3,4.493,8.11792e-12,0.0185
PF_coil_3,4.724,3.77756e-12,0.026
PF_coil_3,4.966,3.52028e-12,0.0278
PF_coil_3,5.22,3.44583e-12,0.0281
PF_coil_3,5.488,3.1956e-12,0.029
PF_coil_3,5.77,3.01919e-12,0.0299
PF_coil_3,6.065,2.80116e-12,0.0302
PF_coil_3,6.376,2.68838e-12,0.0312
PF_coil_3,6.592,1.749e-12,0.0377
PF_coil_3,6.703,8.71424e-13,0.0518
PF_coil_3,7.047,2.49431e-12,0.0332
PF_coil_3,7.408,2.48282e-12,0.0333
PF_coil_3,7.788,2.42375e-12,0.0345
PF_coil_3,8.187,2.38263e-12,0.0341
PF_coil_3,8.607,2.52752e-12,0.0335
PF_coil_3,9.048,2.73589e-12,0.0322
PF_coil_3,9.512,2.79661e-12,0.0326
PF_coil_3,10.0,2.62568e-12,0.0341
PF_coil_3,10.51,2.78749e-12,0.0319
PF_coil_3,11.05,3.17038e-12,0.0304
PF_coil_3,11.62,2.58974e-12,0.0326
PF_coil_3,12.21,4.06498e-12,0.0269
PF_coil_3,12.52,3.50718e-12,0.0292
PF_coil_3,12.84,3.47723e-12,0.0284
PF_coil_3,13.5,1.2875e-11,0.016
PF_coil_3,13.84,1.22002e-11,0.0162
PF_coil_3,14.19,1.29038e-11,0.0158
PF_coil_3,14.55,0.0,0.0
PF_coil_3,14.92,0.0,0.0
PF_coil_3,15.68,0.0,0.0
PF_coil_3,16.49,0.0,0.0
PF_coil_3,16.9,0.0,0.0
PF_coil_3,17.33,0.0,0.0
PF_coil_3,19.64,0.0,0.0
PF_coil_4,1e-07,7.72197e-11,0.0038
PF_coil_4,4.14e-07,2.62125e-10,0.0025
PF_coil_4,5.316e-07,8.02429e-11,0.0034
PF_coil_4,6.826e-07,9.25978e-11,0.0032
PF_coil_4,8.764e-07,1.06455e-10,0.003
PF_coil_4,1.125e-06,1.20802e-10,0.0028
PF_coil_4,1.445e-06,1.34789e-10,0.0027
PF_coil_4,1.855e-06,1.48765e-10,0.0026
PF_coil_4,2.382e-06,1.62935e-10,0.0025
PF_coil_4,3.059e-06,1.76654e-10,0.0024
PF_coil_4,3.928e-06,1.89865e-10,0.0023
PF_coil_4,5.043e-06,2.04019e-10,0.0023
PF_coil_4,6.476e-06,2.1803e-10,0.0022
PF_coil_4,8.315e-06,2.2901e-10,0.0022
PF_coil_4,1.068e-05,2.40725e-10,0.0022
PF_coil_4,1.371e-05,2.49539e-10,0.0022
PF_coil_4,1.76e-05,2.6004e-10,0.0022
PF_coil_4,2.26e-05,2.67194e-10,0.0022
PF_coil_4,2.902e-05,2.72248e-10,0.0022
