User,Time,Value,Error,abs_error
-26058.0,D2.0,2.76268,0.0004,0.0011050720000000001
-26058.0,D3.0,2.72488,0.0004,0.0010899520000000002
-26058.0,D4.0,2.31105,0.0004,0.00092442
-26058.0,D5.0,1.73441,0.0004,0.000693764
-26058.0,D6.0,5.97827e-25,0.0004,2.391308e-28
-27059.0,D1.0,7.5715,0.0002,0.0015143
-27059.0,D2.0,7.5708,0.0002,0.00151416
-27059.0,D3.0,7.56801,0.0002,0.0015136020000000002
-27059.0,D4.0,7.53897,0.0002,0.001507794
-27059.0,D5.0,7.48872,0.0002,0.001497744
-27059.0,D6.0,2.03679,0.0002,0.00040735799999999997
-29063.0,D1.0,0.296823,0.0029,0.0008607866999999999
-29063.0,D2.0,0.249193,0.0012,0.0002990316
-29063.0,D3.0,0.0791184,0.0016,0.00012658944
-29063.0,D4.0,0.00125069,0.0749,9.367668099999999e-05
-29063.0,D5.0,0.00124235,0.0749,9.305201499999998e-05
-29063.0,D6.0,0.000337969,0.0749,2.5313878099999996e-05
-29065.0,D1.0,0.258551,0.0049,0.0012668998999999998
-29065.0,D2.0,0.000500265,0.1646,8.234361899999999e-05
-29065.0,D3.0,9.95736e-05,0.1928,1.9197790080000002e-05
-29065.0,D4.0,9.56605e-11,0.1938,1.85390049e-11
-29065.0,D5.0,3.15614e-21,0.1938,6.116599320000001e-22
-29065.0,D6.0,0.0,0.0,0.0
-30064.0,D1.0,0.369714,0.0012,0.00044365679999999996
-30064.0,D2.0,0.368698,0.0011,0.00040556780000000007
-30064.0,D3.0,0.364032,0.001,0.00036403200000000003
-30064.0,D4.0,0.351598,0.001,0.000351598
-30064.0,D5.0,0.333677,0.001,0.000333677
-30064.0,D6.0,1.16139e-05,0.001,1.16139e-08
-30066.0,D1.0,0.00207288,0.096,0.00019899648
-30066.0,D2.0,0.00207219,0.096,0.00019893023999999998
-30066.0,D3.0,0.002067,0.096,0.000198432
-30066.0,D4.0,0.00200587,0.096,0.00019256352
-30066.0,D5.0,0.00190363,0.096,0.00018274848
-30066.0,D6.0,6.62574e-08,0.096,6.3607104e-09
-31071.0,D1.0,16.0854,0.0003,0.004825619999999999
-31071.0,D2.0,14.0316,0.0003,0.00420948
-31071.0,D3.0,4.94158,0.0003,0.001482474
-31071.0,D4.0,1.87918e-05,0.0003,5.637539999999999e-09
-31071.0,D5.0,6.75285e-15,0.0003,2.0258549999999998e-18
-31071.0,D6.0,0.0,0.0,0.0
-39089.0,D1.0,0.01335,0.0445,0.000594075
-39089.0,D2.0,0.0133399,0.0445,0.0005936255499999999
-39089.0,D3.0,0.0132635,0.0445,0.0005902257499999999
-39089.0,D4.0,0.0123824,0.0445,0.0005510167999999999
-39089.0,D5.0,0.0109846,0.0445,0.0004888147
-39089.0,D6.0,6.79893e-13,0.0445,3.02552385e-14
-40090.0,D1.0,0.00132939,0.1263,0.000167901957
-40090.0,D2.0,0.00129713,0.1263,0.000163827519
-40090.0,D3.0,0.00107521,0.1263,0.000135799023
-40090.0,D4.0,0.000114031,0.1263,1.44021153e-05
-40090.0,D5.0,2.28535e-06,0.1263,2.88639705e-07
-40090.0,D6.0,0.0,0.0,0.0
-40094.0,D1.0,0.00857932,0.0056,4.8044191999999995e-05
-40094.0,D2.0,0.00856857,0.0056,4.7983992e-05
-40094.0,D3.0,0.00848694,0.0056,4.7526864e-05
-40094.0,D4.0,0.00756895,0.0056,4.238612e-05
-40094.0,D5.0,0.00620017,0.0056,3.4720952e-05
-40094.0,D6.0,6.19536e-20,0.0056,3.4694016e-22
-51121.0,D1.0,0.385781,0.0006,0.00023146859999999996
-51121.0,D2.0,0.374488,0.0006,0.00022469279999999997
-51121.0,D3.0,0.298442,0.0006,0.00017906519999999997
-51121.0,D4.0,0.0197721,0.0006,1.186326e-05
-51121.0,D5.0,0.000174547,0.0006,1.0472819999999998e-07
-51121.0,D6.0,0.0,0.0,0.0
-51123.0,D1.0,0.930209,0.0006,0.0005581254
-51123.0,D2.0,0.92897,0.0006,0.0005573819999999999
-51123.0,D3.0,0.919558,0.0006,0.0005517348
-51123.0,D4.0,0.814122,0.0006,0.0004884732
-51123.0,D5.0,0.658455,0.0006,0.00039507299999999996
-51123.0,D6.0,5.40471e-19,0.0006,3.242826e-22
-55133.0,D1.0,5.37209,0.0002,0.0010744180000000002
-55133.0,D2.0,5.37151,0.0002,0.001074302
-55133.0,D3.0,5.36715,0.0002,0.00107343
-55133.0,D4.0,5.31523,0.0002,0.001063046
-55133.0,D5.0,5.22595,0.0002,0.00104519
-55133.0,D6.0,0.188175,0.0002,3.7635e-05
-56132.0,D1.0,0.00143158,0.0067,9.591586e-06
-56132.0,D2.0,0.00143155,0.0067,9.591385e-06
-56132.0,D3.0,0.00143132,0.0067,9.589844000000001e-06
-56132.0,D4.0,0.0014286,0.0067,9.57162e-06
-56132.0,D5.0,0.00142386,0.0067,9.539862000000001e-06
-56132.0,D6.0,0.000742536,0.0067,4.9749912e-06
-56134.0,D1.0,0.000109101,0.1492,1.62778692e-05
-56134.0,D2.0,0.000109099,0.1492,1.62775708e-05
-56134.0,D3.0,0.000109081,0.1492,1.6274885199999998e-05
-56134.0,D4.0,0.000108874,0.1492,1.62440008e-05
-56134.0,D5.0,0.000108513,0.1492,1.61901396e-05
-56134.0,D6.0,5.65889e-05,0.1492,8.44306388e-06
-57139.0,D1.0,6.86233,0.0003,0.0020586989999999998
-57139.0,D2.0,6.5421,0.0003,0.0019626299999999995
-57139.0,D3.0,4.54098,0.0003,0.001362294
-57139.0,D4.0,0.0576738,0.0003,1.7302139999999998e-05
-57139.0,D5.0,2.86281e-05,0.0003,8.58843e-09
-57139.0,D6.0,0.0,0.0,0.0
-58140.0,D1.0,0.000202325,0.5229,0.0001057957425
-58140.0,D2.0,0.000192883,0.5229,0.0001008585207
-58140.0,D3.0,0.000133883,0.5229,7.00074207e-05
-58140.0,D4.0,1.70042e-06,0.5229,8.891496180000001e-07
-58140.0,D5.0,8.44054e-10,0.5229,4.413558366e-10
-58140.0,D6.0,0.0,0.0,0.0
-8016.0,D1.0,27807.8,0.0002,5.56156
-8016.0,D2.0,0.0,0.0,0.0
-8016.0,D3.0,0.0,0.0,0.0
-8016.0,D4.0,0.0,0.0,0.0
-8016.0,D5.0,0.0,0.0,0.0
-8016.0,D6.0,0.0,0.0,0.0
-90232.0,D1.0,0.361015,0.0006,0.00021660899999999996
-90232.0,D2.0,0.359944,0.0006,0.00021596639999999997
-90232.0,D3.0,0.351866,0.0006,0.0002111196
-90232.0,D4.0,0.268223,0.0006,0.0001609338
-90232.0,D5.0,0.167141,0.0006,0.00010028459999999999
-90232.0,D6.0,8.19265e-42,0.0006,4.9155899999999994e-45
