User,Time,Value,Error
Co57,34080.0,3.57854e-09,0.0163
Co57,45780.0,3.57731e-09,0.0163
Co57,57240.0,3.5761e-09,0.0163
Co57,72550.0,3.57448e-09,0.0163
Co57,90720.0,3.57257e-09,0.0163
Co57,132000.0,3.56822e-09,0.0163
Co57,212400.0,3.55976e-09,0.0163
Co57,345600.0,3.54579e-09,0.0163
Co57,479300.0,3.53182e-09,0.0163
Co57,708500.0,3.508e-09,0.0163
Co57,1050000.0,3.47282e-09,0.0163
Co57,1670000.0,3.40983e-09,0.0163
Co57,1710000.0,3.40581e-09,0.0163
Ni57,4380.0,1.49588e-06,0.0232
Ni57,6180.0,1.48151e-06,0.0232
Ni57,7488.0,1.47115e-06,0.0232
Ni57,11580.0,1.43922e-06,0.0232
Ni57,17280.0,1.39589e-06,0.0232
Ni57,24480.0,1.34302e-06,0.0232
Ni57,34080.0,1.27562e-06,0.0232
Ni57,45780.0,1.19804e-06,0.0232
Ni57,57240.0,1.12662e-06,0.0232
Ni57,72550.0,1.03782e-06,0.0232
Ni57,90720.0,9.41456e-07,0.0232
Ni57,132000.0,7.54491e-07,0.0232
Ni57,212400.0,4.90222e-07,0.0232
Ni57,345600.0,2.39968e-07,0.0232
Ni57,479300.0,1.17152e-07,0.0232
Ni57,708500.0,3.42701e-08,0.0232
Ni57,1050000.0,5.48935e-09,0.0232
Ni57,1670000.0,1.97454e-10,0.0232
Ni57,1710000.0,1.59331e-10,0.0232
Cu64,4380.0,2.63632e-07,0.0224
Cu64,6180.0,2.56535e-07,0.0224
Cu64,7488.0,2.51498e-07,0.0224
Cu64,11580.0,2.36371e-07,0.0224
Cu64,17280.0,2.16803e-07,0.0224
Cu64,24480.0,1.94384e-07,0.0224
Cu64,34080.0,1.68057e-07,0.0224
Cu64,45780.0,1.40742e-07,0.0224
Cu64,57240.0,1.18297e-07,0.0224
Cu64,72550.0,9.37935e-08,0.0224
Cu64,90720.0,7.12104e-08,0.0224
Cu64,132000.0,3.80855e-08,0.0224
Cu64,212400.0,1.12568e-08,0.0224
Cu64,345600.0,1.4943e-09,0.0224
Cu64,479300.0,1.96866e-10,0.0224
Cu64,708500.0,6.09732e-12,0.0224
Cu64,1050000.0,3.4414e-14,0.0224
Cu64,1670000.0,2.84915e-18,0.0224
Cu64,1710000.0,1.55367e-18,0.0224
Nb92m,4380.0,1.15717e-08,0.0925
Nb92m,6180.0,1.15553e-08,0.0925
Nb92m,7488.0,1.15433e-08,0.0925
Nb92m,11580.0,1.15061e-08,0.0925
Nb92m,17280.0,1.14543e-08,0.0925
Nb92m,24480.0,1.13893e-08,0.0925
Nb92m,34080.0,1.13032e-08,0.0925
Nb92m,45780.0,1.11992e-08,0.0925
Nb92m,57240.0,1.10982e-08,0.0925
Nb92m,72550.0,1.09647e-08,0.0925
Nb92m,90720.0,1.08084e-08,0.0925
Nb92m,132000.0,1.04614e-08,0.0925
Nb92m,212400.0,9.8173e-09,0.0925
Nb92m,345600.0,8.83627e-09,0.0925
Nb92m,479300.0,7.95013e-09,0.0925
Nb92m,708500.0,6.63281e-09,0.0925
Nb92m,1050000.0,5.06375e-09,0.0925
Nb92m,1670000.0,3.10204e-09,0.0925
Nb92m,1710000.0,3.0055e-09,0.0925
Nb96,4380.0,4.3878e-08,0.1462
Nb96,6180.0,4.32316e-08,0.1462
Nb96,7488.0,4.27678e-08,0.1462
Nb96,11580.0,4.13488e-08,0.1462
Nb96,17280.0,3.94502e-08,0.1462
Nb96,24480.0,3.71762e-08,0.1462
Nb96,34080.0,3.43468e-08,0.1462
Nb96,45780.0,3.11879e-08,0.1462
Nb96,57240.0,2.83756e-08,0.1462
Nb96,72550.0,2.50102e-08,0.1462
Nb96,90720.0,2.15301e-08,0.1462
Nb96,132000.0,1.53185e-08,0.1462
Nb96,212400.0,7.89382e-09,0.1462
Nb96,345600.0,2.63192e-09,0.1462
Nb96,479300.0,8.73911e-10,0.1462
Nb96,708500.0,1.32026e-10,0.1462
Nb96,1050000.0,7.90098e-12,0.1462
Nb96,1670000.0,4.75709e-14,0.1462
Nb96,1710000.0,3.42053e-14,0.1462
Mo99,4380.0,3.81088e-07,0.0145
Mo99,6180.0,3.7909e-07,0.0145
Mo99,7488.0,3.77645e-07,0.0145
Mo99,11580.0,3.7316e-07,0.0145
Mo99,17280.0,3.67e-07,0.0145
Mo99,24480.0,3.59365e-07,0.0145
Mo99,34080.0,3.49431e-07,0.0145
Mo99,45780.0,3.37695e-07,0.0145
Mo99,57240.0,3.26582e-07,0.0145
Mo99,72550.0,3.12303e-07,0.0145
Mo99,90720.0,2.96165e-07,0.0145
Mo99,132000.0,2.62534e-07,0.0145
Mo99,212400.0,2.076e-07,0.0145
Mo99,345600.0,1.40705e-07,0.0145
Mo99,479300.0,9.52271e-08,0.0145
Mo99,708500.0,4.87644e-08,0.0145
Mo99,1050000.0,1.79901e-08,0.0145
Mo99,1670000.0,2.94297e-09,0.0145
Mo99,1710000.0,2.61855e-09,0.0145
