User,Time,Value,Error,abs_error
-41093.0,D1.0,0.00295002,0.1866,0.0005504737319999999
-41093.0,D2.0,0.00292679,0.1866,0.0005461390139999999
-41093.0,D3.0,0.00275529,0.1866,0.000514137114
-41093.0,D4.0,0.00133832,0.1866,0.000249730512
-41093.0,D5.0,0.000380258,0.1866,7.09561428e-05
-41093.0,D6.0,0.0,0.0,0.0
-42092.0,D1.0,0.00103394,0.1973,0.00020399636199999998
-42092.0,D2.0,0.00102575,0.1973,0.000202380475
-42092.0,D3.0,0.000965328,0.1973,0.0001904592144
-42092.0,D4.0,0.000468,0.1977,9.25236e-05
-42092.0,D5.0,0.000132908,0.1978,2.62892024e-05
-42092.0,D6.0,0.0,0.0,0.0
-42096.0,D1.0,9.2439e-05,0.9782,9.042382979999999e-05
-42096.0,D2.0,8.51223e-05,0.9782,8.326663386e-05
-42096.0,D3.0,4.53357e-05,0.9782,4.434738174e-05
-42096.0,D4.0,2.42473e-08,0.9782,2.3718708859999998e-08
-42096.0,D5.0,4.82397e-14,0.9782,4.718807454e-14
-42096.0,D6.0,0.0,0.0,0.0
-42098.0,D1.0,0.00682609,0.0285,0.000194543565
-42098.0,D2.0,0.00662965,0.0285,0.000188945025
-42098.0,D3.0,0.00530402,0.0285,0.00015116457
-42098.0,D4.0,0.000368156,0.0285,1.0492446e-05
-42098.0,D5.0,3.52495e-06,0.0285,1.0046107500000001e-07
-42098.0,D6.0,0.0,0.0,0.0
-42100.0,D1.0,0.000240841,0.5017,0.0001208299297
-42100.0,D2.0,0.00023391,0.5017,0.000117352647
-42100.0,D3.0,0.000187139,0.5017,9.388763630000001e-05
-42100.0,D4.0,1.29894e-05,0.5017,6.51678198e-06
-42100.0,D5.0,1.24369e-07,0.5017,6.23959273e-08
-42100.0,D6.0,0.0,0.0,0.0
-73181.0,D1.0,0.151142,0.0053,0.0008010526
-73181.0,D2.0,0.151037,0.0053,0.0008004961000000001
-73181.0,D3.0,0.150232,0.0053,0.0007962296000000001
-73181.0,D4.0,0.140933,0.0053,0.0007469449
-73181.0,D5.0,0.126083,0.0053,0.0006682399
-73181.0,D6.0,4.08697e-11,0.0053,2.1660941e-13
-74180.0,D1.0,0.00551309,0.0084,4.6309955999999995e-05
-74180.0,D2.0,0.00550944,0.0084,4.6279296e-05
-74180.0,D3.0,0.0054816,0.0084,4.6045439999999994e-05
-74180.0,D4.0,0.00515938,0.0084,4.3338792e-05
-74180.0,D5.0,0.00464249,0.0084,3.8996915999999996e-05
-74180.0,D6.0,4.6774e-12,0.0084,3.929016e-14
-74182.0,D1.0,0.124489,0.0223,0.0027761047
-74182.0,D2.0,0.124404,0.0223,0.0027742092
-74182.0,D3.0,0.123758,0.0223,0.0027598034
-74182.0,D4.0,0.116289,0.0223,0.0025932447
-74182.0,D5.0,0.104336,0.0222,0.0023162592000000003
-74182.0,D6.0,6.94017e-11,0.0137,9.5080329e-13
-74183.0,D1.0,0.000383145,0.5201,0.0001992737145
-74183.0,D2.0,0.000382877,0.5201,0.0001991343277
-74183.0,D3.0,0.000380837,0.5201,0.00019807332370000002
-74183.0,D4.0,0.000357264,0.5201,0.0001858130064
-74183.0,D5.0,0.000319619,0.5201,0.0001662338419
-74183.0,D6.0,1.03604e-13,0.5201,5.3884440399999996e-14
-74184.0,D1.0,0.00245605,0.1412,0.00034679426
-74184.0,D2.0,0.00245141,0.1412,0.00034613909199999993
-74184.0,D3.0,0.00241621,0.1412,0.00034116885199999994
-74184.0,D4.0,0.00203248,0.1412,0.000286986176
-74184.0,D5.0,0.00150364,0.1412,0.000212313968
-74184.0,D6.0,3.11512e-29,0.1412,4.3985494399999994e-30
-74186.0,D1.0,201.537,0.0001,0.0201537
-74186.0,D2.0,185.906,0.0001,0.018590600000000002
-74186.0,D3.0,100.33,0.0001,0.010033
-74186.0,D4.0,0.0628486,0.0001,6.28486e-06
-74186.0,D5.0,1.64683e-07,0.0001,1.64683e-11
-74186.0,D6.0,0.0,0.0,0.0
-82204.0,D1.0,0.0,0.0,0.0
-82204.0,D2.0,0.0,0.0,0.0
-82204.0,D3.0,0.0,0.0,0.0
-82204.0,D4.0,0.0,0.0,0.0
-82204.0,D5.0,0.0,0.0,0.0
-82204.0,D6.0,0.0,0.0,0.0
-82206.0,D1.0,0.0,0.0,0.0
-82206.0,D2.0,0.0,0.0,0.0
-82206.0,D3.0,0.0,0.0,0.0
-82206.0,D4.0,0.0,0.0,0.0
-82206.0,D5.0,0.0,0.0,0.0
-82206.0,D6.0,0.0,0.0,0.0
