User,Time,Value,Error
Fe58,24480.0,2.64616e-08,0.0081
Fe58,34080.0,2.64158e-08,0.0081
Fe58,45780.0,2.63602e-08,0.0081
Fe58,57240.0,2.63058e-08,0.0081
Fe58,72550.0,2.62332e-08,0.0081
Fe58,90720.0,2.61474e-08,0.0081
Fe58,132000.0,2.59535e-08,0.0081
Fe58,212400.0,2.558e-08,0.0081
Fe58,345600.0,2.4973e-08,0.0081
Fe58,479300.0,2.43782e-08,0.0081
Fe58,708500.0,2.33913e-08,0.0081
Fe58,1050000.0,2.19945e-08,0.0081
Fe58,1670000.0,1.96683e-08,0.0081
Fe58,1710000.0,1.95269e-08,0.0081
Co59,4380.0,1.22371e-07,0.116
Co59,6180.0,1.12629e-07,0.1102
Co59,7488.0,1.06326e-07,0.1059
Co59,11580.0,9.01454e-08,0.0921
Co59,17280.0,7.44407e-08,0.073
Co59,24480.0,6.21185e-08,0.0514
Co59,34080.0,5.32484e-08,0.03
Co59,45780.0,4.83037e-08,0.0157
Co59,57240.0,4.62554e-08,0.0103
Co59,72550.0,4.52109e-08,0.0088
Co59,90720.0,4.48312e-08,0.0087
Co59,132000.0,4.46614e-08,0.0086
Co59,212400.0,4.45563e-08,0.0086
Co59,345600.0,4.43935e-08,0.0085
Co59,479300.0,4.42326e-08,0.0084
Co59,708500.0,4.39623e-08,0.0082
Co59,1050000.0,4.35723e-08,0.0079
Co59,1670000.0,4.2901e-08,0.0074
Co59,1710000.0,4.28592e-08,0.0074
Ni58,4380.0,2.04187e-06,0.0174
Ni58,6180.0,2.02605e-06,0.0173
Ni58,7488.0,2.01465e-06,0.0173
Ni58,11580.0,1.97949e-06,0.0172
Ni58,17280.0,1.93179e-06,0.0171
Ni58,24480.0,1.87356e-06,0.017
Ni58,34080.0,1.79933e-06,0.0168
Ni58,45780.0,1.71384e-06,0.0166
Ni58,57240.0,1.63512e-06,0.0163
Ni58,72550.0,1.53718e-06,0.016
Ni58,90720.0,1.43084e-06,0.0156
Ni58,132000.0,1.22426e-06,0.0146
Ni58,212400.0,9.31285e-07,0.0126
Ni58,345600.0,6.51379e-07,0.0091
Ni58,479300.0,5.11089e-07,0.0064
Ni58,708500.0,4.10587e-07,0.0045
Ni58,1050000.0,3.65015e-07,0.0044
Ni58,1670000.0,3.35047e-07,0.0044
Ni58,1710000.0,3.33503e-07,0.0044
Ni60,4380.0,3.95427e-09,0.013
Ni60,6180.0,3.95424e-09,0.013
Ni60,7488.0,3.95422e-09,0.013
Ni60,11580.0,3.95415e-09,0.013
Ni60,17280.0,3.95406e-09,0.013
Ni60,24480.0,3.95394e-09,0.013
Ni60,34080.0,3.95378e-09,0.013
Ni60,45780.0,3.95359e-09,0.013
Ni60,57240.0,3.9534e-09,0.013
Ni60,72550.0,3.95315e-09,0.013
Ni60,90720.0,3.95285e-09,0.013
Ni60,132000.0,3.95217e-09,0.013
Ni60,212400.0,3.95084e-09,0.013
Ni60,345600.0,3.94865e-09,0.013
Ni60,479300.0,3.94645e-09,0.013
Ni60,708500.0,3.94269e-09,0.013
Ni60,1050000.0,3.93708e-09,0.013
Ni60,1670000.0,3.92692e-09,0.013
Ni60,1710000.0,3.92627e-09,0.013
Ni61,4380.0,2.53511e-11,0.1654
Ni61,6180.0,2.53509e-11,0.1654
Ni61,7488.0,2.53507e-11,0.1654
Ni61,11580.0,2.53503e-11,0.1654
Ni61,17280.0,2.53497e-11,0.1654
Ni61,24480.0,2.5349e-11,0.1654
Ni61,34080.0,2.53479e-11,0.1654
Ni61,45780.0,2.53467e-11,0.1654
Ni61,57240.0,2.53455e-11,0.1654
Ni61,72550.0,2.53439e-11,0.1654
Ni61,90720.0,2.5342e-11,0.1654
Ni61,132000.0,2.53376e-11,0.1654
Ni61,212400.0,2.53291e-11,0.1654
Ni61,345600.0,2.53151e-11,0.1654
Ni61,479300.0,2.5301e-11,0.1654
Ni61,708500.0,2.52768e-11,0.1654
Ni61,1050000.0,2.52409e-11,0.1654
Ni61,1670000.0,2.51757e-11,0.1654
Ni61,1710000.0,2.51715e-11,0.1654
Ni62,4380.0,1.41141e-09,0.144
Ni62,6180.0,1.41096e-09,0.144
Ni62,7488.0,1.41062e-09,0.144
Ni62,11580.0,1.40958e-09,0.144
Ni62,17280.0,1.40813e-09,0.144
Ni62,24480.0,1.40631e-09,0.144
Ni62,34080.0,1.40388e-09,0.144
Ni62,45780.0,1.40092e-09,0.144
Ni62,57240.0,1.39803e-09,0.144
Ni62,72550.0,1.39417e-09,0.144
Ni62,90720.0,1.38961e-09,0.144
Ni62,132000.0,1.37931e-09,0.144
Ni62,212400.0,1.35946e-09,0.144
Ni62,345600.0,1.3272e-09,0.144
Ni62,479300.0,1.29559e-09,0.144
Ni62,708500.0,1.24314e-09,0.144
Ni62,1050000.0,1.1689e-09,0.144
Ni62,1670000.0,1.04528e-09,0.144
Ni62,1710000.0,1.03776e-09,0.144
Cu63,4380.0,2.34842e-07,0.013
Cu63,6180.0,2.28521e-07,0.013
Cu63,7488.0,2.24035e-07,0.013
Cu63,11580.0,2.10561e-07,0.013
Cu63,17280.0,1.93132e-07,0.013
Cu63,24480.0,1.73164e-07,0.013
Cu63,34080.0,1.49714e-07,0.013
Cu63,45780.0,1.25385e-07,0.013
Cu63,57240.0,1.05393e-07,0.013
Cu63,72550.0,8.35687e-08,0.013
Cu63,90720.0,6.34541e-08,0.013
Cu63,132000.0,3.395e-08,0.013
Cu63,212400.0,1.00539e-08,0.013
Cu63,345600.0,1.35854e-09,0.0132
Cu63,479300.0,2.02915e-10,0.0258
Cu63,708500.0,3.29728e-11,0.1426
Cu63,1050000.0,2.75335e-11,0.1705
Cu63,1670000.0,2.74319e-11,0.1707
Cu63,1710000.0,2.74273e-11,0.1707
Cu65,4380.0,3.04624e-08,0.1454
Cu65,6180.0,2.96423e-08,0.1454
Cu65,7488.0,2.90603e-08,0.1454
Cu65,11580.0,2.73124e-08,0.1454
Cu65,17280.0,2.50513e-08,0.1454
Cu65,24480.0,2.24609e-08,0.1454
Cu65,34080.0,1.94188e-08,0.1454
Cu65,45780.0,1.62626e-08,0.1454
Cu65,57240.0,1.3669e-08,0.1454
Cu65,72550.0,1.08377e-08,0.1454
Cu65,90720.0,8.22828e-09,0.1454
Cu65,132000.0,4.40074e-09,0.1454
Cu65,212400.0,1.30071e-09,0.1454
Cu65,345600.0,1.72665e-10,0.1454
Cu65,479300.0,2.27476e-11,0.1454
Cu65,708500.0,7.04539e-13,0.1454
Cu65,1050000.0,3.9765e-15,0.1454
Cu65,1670000.0,3.29216e-19,0.1454
Cu65,1710000.0,1.79525e-19,0.1454
Nb93,4380.0,1.36602e-11,1.0
Nb93,6180.0,1.36408e-11,1.0
Nb93,7488.0,1.36267e-11,1.0
Nb93,11580.0,1.35827e-11,1.0
Nb93,17280.0,1.35216e-11,1.0
Nb93,24480.0,1.34449e-11,1.0
Nb93,34080.0,1.33433e-11,1.0
Nb93,45780.0,1.32204e-11,1.0
Nb93,57240.0,1.31012e-11,1.0
Nb93,72550.0,1.29436e-11,1.0
Nb93,90720.0,1.27591e-11,1.0
Nb93,132000.0,1.23495e-11,1.0
Nb93,212400.0,1.15891e-11,1.0
Nb93,345600.0,1.0431e-11,1.0
Nb93,479300.0,9.38497e-12,1.0
Nb93,708500.0,7.8299e-12,1.0
Nb93,1050000.0,5.97765e-12,1.0
Nb93,1670000.0,3.66189e-12,1.0
Nb93,1710000.0,3.54793e-12,1.0
Mo92,4380.0,1.23051e-08,0.0816
Mo92,6180.0,1.22876e-08,0.0816
Mo92,7488.0,1.22749e-08,0.0816
Mo92,11580.0,1.22353e-08,0.0816
Mo92,17280.0,1.21803e-08,0.0816
Mo92,24480.0,1.21112e-08,0.0816
Mo92,34080.0,1.20196e-08,0.0816
Mo92,45780.0,1.1909e-08,0.0816
Mo92,57240.0,1.18016e-08,0.0816
Mo92,72550.0,1.16597e-08,0.0816
Mo92,90720.0,1.14934e-08,0.0816
Mo92,132000.0,1.11245e-08,0.0816
Mo92,212400.0,1.04395e-08,0.0816
Mo92,345600.0,9.39631e-09,0.0816
Mo92,479300.0,8.45401e-09,0.0816
Mo92,708500.0,7.0532e-09,0.0816
Mo92,1050000.0,5.38469e-09,0.0816
Mo92,1670000.0,3.29864e-09,0.0816
Mo92,1710000.0,3.19598e-09,0.0816
Mo96,4380.0,4.26159e-08,0.1256
Mo96,6180.0,4.19881e-08,0.1256
Mo96,7488.0,4.15376e-08,0.1256
Mo96,11580.0,4.01594e-08,0.1256
Mo96,17280.0,3.83155e-08,0.1256
Mo96,24480.0,3.61069e-08,0.1256
Mo96,34080.0,3.33588e-08,0.1256
Mo96,45780.0,3.02908e-08,0.1256
Mo96,57240.0,2.75594e-08,0.1256
Mo96,72550.0,2.42908e-08,0.1256
Mo96,90720.0,2.09109e-08,0.1256
Mo96,132000.0,1.48779e-08,0.1256
Mo96,212400.0,7.66677e-09,0.1256
Mo96,345600.0,2.55622e-09,0.1256
Mo96,479300.0,8.48774e-10,0.1256
Mo96,708500.0,1.28228e-10,0.1256
Mo96,1050000.0,7.67372e-12,0.1256
Mo96,1670000.0,4.62026e-14,0.1256
Mo96,1710000.0,3.32215e-14,0.1256
Mo98,4380.0,3.11386e-07,0.012
Mo98,6180.0,3.09753e-07,0.012
Mo98,7488.0,3.08572e-07,0.012
Mo98,11580.0,3.04907e-07,0.012
Mo98,17280.0,2.99875e-07,0.012
Mo98,24480.0,2.93636e-07,0.012
Mo98,34080.0,2.85519e-07,0.012
Mo98,45780.0,2.75929e-07,0.012
Mo98,57240.0,2.66848e-07,0.012
Mo98,72550.0,2.55182e-07,0.012
Mo98,90720.0,2.41996e-07,0.012
Mo98,132000.0,2.14515e-07,0.012
Mo98,212400.0,1.69629e-07,0.012
Mo98,345600.0,1.1497e-07,0.012
Mo98,479300.0,7.78097e-08,0.012
Mo98,708500.0,3.98452e-08,0.012
Mo98,1050000.0,1.46996e-08,0.012
Mo98,1670000.0,2.40469e-09,0.012
Mo98,1710000.0,2.13961e-09,0.012
Mo100,4380.0,5.96588e-08,0.0605
Mo100,6180.0,5.9346e-08,0.0605
Mo100,7488.0,5.91198e-08,0.0605
Mo100,11580.0,5.84176e-08,0.0605
Mo100,17280.0,5.74533e-08,0.0605
Mo100,24480.0,5.6258e-08,0.0605
Mo100,34080.0,5.47029e-08,0.0605
Mo100,45780.0,5.28656e-08,0.0605
Mo100,57240.0,5.11258e-08,0.0605
Mo100,72550.0,4.88906e-08,0.0605
Mo100,90720.0,4.63642e-08,0.0605
Mo100,132000.0,4.10993e-08,0.0605
Mo100,212400.0,3.24994e-08,0.0605
Mo100,345600.0,2.20272e-08,0.0605
Mo100,479300.0,1.49077e-08,0.0605
Mo100,708500.0,7.63399e-09,0.0605
Mo100,1050000.0,2.81632e-09,0.0605
Mo100,1670000.0,4.60718e-10,0.0605
Mo100,1710000.0,4.0993e-10,0.0605
