User,Time,Value,Error
Co57,17280.0,3.25332e-09,0.0164
Co57,24480.0,3.25263e-09,0.0164
Co57,34080.0,3.25171e-09,0.0164
Co57,45780.0,3.25059e-09,0.0164
Co57,57240.0,3.24949e-09,0.0164
Co57,72550.0,3.24802e-09,0.0164
Co57,90720.0,3.24628e-09,0.0164
Co57,132000.0,3.24233e-09,0.0164
Co57,212400.0,3.23464e-09,0.0164
Co57,345600.0,3.22195e-09,0.0164
Co57,479300.0,3.20925e-09,0.0164
Co57,708500.0,3.18761e-09,0.0164
Co57,1050000.0,3.15564e-09,0.0164
Co57,1670000.0,3.09841e-09,0.0164
Co57,1710000.0,3.09475e-09,0.0164
Ni57,4380.0,1.63805e-06,0.0216
Ni57,6180.0,1.62232e-06,0.0216
Ni57,7488.0,1.61098e-06,0.0216
Ni57,11580.0,1.57601e-06,0.0216
Ni57,17280.0,1.52856e-06,0.0216
Ni57,24480.0,1.47066e-06,0.0216
Ni57,34080.0,1.39686e-06,0.0216
Ni57,45780.0,1.31191e-06,0.0216
Ni57,57240.0,1.2337e-06,0.0216
Ni57,72550.0,1.13645e-06,0.0216
Ni57,90720.0,1.03094e-06,0.0216
Ni57,132000.0,8.26201e-07,0.0216
Ni57,212400.0,5.36815e-07,0.0216
Ni57,345600.0,2.62776e-07,0.0216
Ni57,479300.0,1.28287e-07,0.0216
Ni57,708500.0,3.75273e-08,0.0216
Ni57,1050000.0,6.01108e-09,0.0216
Ni57,1670000.0,2.16221e-10,0.0216
Ni57,1710000.0,1.74475e-10,0.0216
Cu64,4380.0,2.65277e-07,0.0203
Cu64,6180.0,2.58136e-07,0.0203
Cu64,7488.0,2.53068e-07,0.0203
Cu64,11580.0,2.37846e-07,0.0203
Cu64,17280.0,2.18156e-07,0.0203
Cu64,24480.0,1.95597e-07,0.0203
Cu64,34080.0,1.69105e-07,0.0203
Cu64,45780.0,1.4162e-07,0.0203
Cu64,57240.0,1.19035e-07,0.0203
Cu64,72550.0,9.43788e-08,0.0203
Cu64,90720.0,7.16547e-08,0.0203
Cu64,132000.0,3.83232e-08,0.0203
Cu64,212400.0,1.1327e-08,0.0203
Cu64,345600.0,1.50362e-09,0.0203
Cu64,479300.0,1.98094e-10,0.0203
Cu64,708500.0,6.13537e-12,0.0203
Cu64,1050000.0,3.46288e-14,0.0203
Cu64,1670000.0,2.86693e-18,0.0203
Cu64,1710000.0,1.56336e-18,0.0203
Nb92m,4380.0,1.23188e-08,0.0815
Nb92m,6180.0,1.23013e-08,0.0815
Nb92m,7488.0,1.22886e-08,0.0815
Nb92m,11580.0,1.22489e-08,0.0815
Nb92m,17280.0,1.21938e-08,0.0815
Nb92m,24480.0,1.21246e-08,0.0815
Nb92m,34080.0,1.2033e-08,0.0815
Nb92m,45780.0,1.19222e-08,0.0815
Nb92m,57240.0,1.18147e-08,0.0815
Nb92m,72550.0,1.16726e-08,0.0815
Nb92m,90720.0,1.15062e-08,0.0815
Nb92m,132000.0,1.11368e-08,0.0815
Nb92m,212400.0,1.04511e-08,0.0815
Nb92m,345600.0,9.40674e-09,0.0815
Nb92m,479300.0,8.46339e-09,0.0815
Nb92m,708500.0,7.06102e-09,0.0815
Nb92m,1050000.0,5.39066e-09,0.0815
Nb92m,1670000.0,3.3023e-09,0.0815
Nb92m,1710000.0,3.19953e-09,0.0815
Nb96,4380.0,4.26159e-08,0.1256
Nb96,6180.0,4.19881e-08,0.1256
Nb96,7488.0,4.15376e-08,0.1256
Nb96,11580.0,4.01594e-08,0.1256
Nb96,17280.0,3.83155e-08,0.1256
Nb96,24480.0,3.61069e-08,0.1256
Nb96,34080.0,3.33588e-08,0.1256
Nb96,45780.0,3.02908e-08,0.1256
Nb96,57240.0,2.75594e-08,0.1256
Nb96,72550.0,2.42908e-08,0.1256
Nb96,90720.0,2.09109e-08,0.1256
Nb96,132000.0,1.48779e-08,0.1256
Nb96,212400.0,7.66677e-09,0.1256
Nb96,345600.0,2.55622e-09,0.1256
Nb96,479300.0,8.48774e-10,0.1256
Nb96,708500.0,1.28228e-10,0.1256
Nb96,1050000.0,7.67372e-12,0.1256
Nb96,1670000.0,4.62026e-14,0.1256
Nb96,1710000.0,3.32215e-14,0.1256
Mo99,4380.0,3.71044e-07,0.014
Mo99,6180.0,3.69099e-07,0.014
Mo99,7488.0,3.67692e-07,0.014
Mo99,11580.0,3.63325e-07,0.014
Mo99,17280.0,3.57328e-07,0.014
Mo99,24480.0,3.49894e-07,0.014
Mo99,34080.0,3.40222e-07,0.014
Mo99,45780.0,3.28795e-07,0.014
Mo99,57240.0,3.17974e-07,0.014
Mo99,72550.0,3.04072e-07,0.014
Mo99,90720.0,2.8836e-07,0.014
Mo99,132000.0,2.55615e-07,0.014
Mo99,212400.0,2.02128e-07,0.014
Mo99,345600.0,1.36997e-07,0.014
Mo99,479300.0,9.27173e-08,0.014
Mo99,708500.0,4.74792e-08,0.014
Mo99,1050000.0,1.75159e-08,0.014
Mo99,1670000.0,2.86541e-09,0.014
Mo99,1710000.0,2.54954e-09,0.014
